X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member
1834.078,-2842.305,13.811,6.14,-1.16,0.26,0,0.0
-2511.781,-2302.485,-14.863,4.35,-0.66,0.29,0,0.0
405.324,4081.951,999.0,999.0,-0.59,0.26,0,0.0
1955.453,4650.842,999.0,999.0,-0.52,0.2,0,0.0
3633.566,4312.798,60.367,4.87,-0.27,0.3,0,0.0
-2175.79,-2046.349,999.0,999.0,-0.29,0.25,0,8.577505355382528e-282
-1546.798,2765.821,-10.719,4.11,-0.83,0.24,0,0.0
-4056.021,2938.783,26.836,4.65,-1.28,0.26,0,0.0
832.282,2808.795,999.0,999.0,-1.09,0.25,0,0.0
499.642,3323.256,999.0,999.0,-0.4,0.26,0,0.0
-1476.519,-3763.715,999.0,999.0,-1.05,0.22,0,0.0
-4868.969,2567.522,999.0,999.0,-1.01,0.22,0,0.0
-4193.345,-2023.755,999.0,999.0,-0.84,0.26,0,0.0
-3627.446,1534.913,999.0,999.0,-0.65,0.22,0,2.023149201e-314
-4859.832,934.451,999.0,999.0,-0.85,0.27,0,0.0
4547.651,4925.247,-56.889,4.25,0.07,0.28,0,0.0
-106.243,1980.343,999.0,999.0,-1.22,0.29,0,1.1497767929016126e-232
-3544.516,-2472.124,999.0,999.0,-0.47,0.24,0,0.0
-1993.435,383.905,999.0,999.0,0.13,0.24,0,2.3518677689227774e-60
-3272.338,2436.1,999.0,999.0,-0.38,0.29,0,0.0
-160.482,567.991,999.0,999.0,-0.75,0.23,0,1.1155491518736466e-20
-4525.314,-4532.847,999.0,999.0,-0.68,0.24,0,0.0
323.901,-2105.222,999.0,999.0,-0.98,0.28,0,3.366421633133269e-257
-1318.564,1886.07,999.0,999.0,-1.14,0.25,0,1.629792071230852e-226
-436.566,-2629.858,999.0,999.0,-0.98,0.22,0,0.0
2800.378,-4954.835,-67.391,4.1,-0.29,0.26,0,0.0
-682.21,-511.225,999.0,999.0,-0.85,0.25,0,1.785229285275282e-20
4278.663,2647.244,999.0,999.0,-0.33,0.26,0,0.0
1699.533,3251.875,999.0,999.0,-0.56,0.27,0,0.0
3406.156,-4715.578,999.0,999.0,-0.66,0.26,0,0.0
3878.337,1934.474,40.895,5.29,-1.08,0.22,0,0.0
3111.673,-1976.174,999.0,999.0,-1.28,0.27,0,0.0
-3860.433,1074.135,999.0,999.0,-1.48,0.28,0,2.0067290404395635e-263
-1500.161,-4762.208,11.733,4.2,-0.69,0.25,0,0.0
-3830.311,-26.266,999.0,999.0,-0.84,0.22,0,2.04664564383004e-175
1009.702,-644.921,999.0,999.0,-0.35,0.25,0,6.1455222889639936e-33
-1528.444,1847.957,999.0,999.0,-0.62,0.22,0,4.2703362365085233e-224
-161.014,872.068,999.0,999.0,-0.08,0.24,0,2.7385064388130046e-47
-752.915,-3421.038,999.0,999.0,-0.53,0.24,0,0.0
3643.306,-1621.879,999.0,999.0,-0.23,0.27,0,4.72314296778113e-310
-546.115,-1042.13,25.408,5.71,-0.49,0.27,0,2.71957864408738e-83
4715.107,1773.939,999.0,999.0,-0.44,0.26,0,0.0
1075.845,-635.369,999.0,999.0,-0.46,0.2,0,5.217343832842223e-34
2647.313,2959.393,999.0,999.0,-0.02,0.26,0,0.0
254.815,-2097.294,999.0,999.0,-0.29,0.22,0,1.7243146593662447e-254
3005.928,-4139.834,-26.663,4.7,-0.67,0.2,0,0.0
-231.472,-4792.208,40.785,5.42,-0.46,0.24,0,0.0
4120.915,-1146.824,999.0,999.0,-0.83,0.26,0,2.467351851157746e-276
2445.441,-4295.214,999.0,999.0,-0.64,0.24,0,0.0
-402.61,-3368.544,999.0,999.0,-0.98,0.23,0,0.0
-4255.388,-1526.577,999.0,999.0,-0.8,0.27,0,0.0
-550.069,-2032.756,999.0,999.0,-0.34,0.23,0,2.530856505834769e-240
1022.415,2691.156,999.0,999.0,-0.91,0.28,0,0.0
266.417,-1103.01,999.0,999.0,-0.6,0.25,0,1.7039557055468714e-70
-827.338,106.94,-23.487,3.02,-0.43,0.26,0,2.561401123911233e-18
-2179.689,725.198,13.915,4.13,-1.1,0.22,0,1.2866737451900064e-108
-1083.609,4621.618,999.0,999.0,-1.28,0.25,0,0.0
4460.079,-2215.926,999.0,999.0,-1.69,0.28,0,0.0
-4029.507,1603.224,999.0,999.0,-0.11,0.27,0,0.0
920.788,-4559.67,999.0,999.0,-0.85,0.24,0,0.0
3145.873,878.27,999.0,999.0,-0.74,0.25,0,4.243651407682294e-154
-1914.072,-1729.869,999.0,999.0,-0.05,0.27,0,1.0333194516922599e-204
-2951.776,1810.228,999.0,999.0,0.08,0.29,0,6.248242558788209e-297
871.493,-410.877,999.0,999.0,-0.47,0.28,0,6.024472555112824e-17
-3451.33,3073.159,-74.98,3.42,-1.13,0.22,0,0.0
-462.133,4196.586,999.0,999.0,-0.62,0.2,0,0.0
431.305,-4600.136,999.0,999.0,-0.76,0.23,0,0.0
849.642,963.846,999.0,999.0,-1.14,0.23,0,1.9571917966487592e-59
-3206.512,-4957.192,999.0,999.0,-0.99,0.25,0,0.0
-1678.143,-185.559,999.0,999.0,-0.91,0.28,0,7.013213638259727e-37
-3143.817,4099.479,999.0,999.0,-0.42,0.22,0,0.0
4610.784,-4383.639,62.996,4.19,-0.84,0.27,0,0.0
3101.673,2781.267,999.0,999.0,-0.99,0.27,0,0.0
-4954.909,3991.3,999.0,999.0,-0.3,0.27,0,0.0
2322.059,1803.554,999.0,999.0,-0.6,0.23,0,2.0500999249437297e-233
-2518.927,-3421.634,-55.389,4.8,-0.69,0.27,0,0.0
-449.035,3135.133,999.0,999.0,-0.38,0.28,0,0.0
4575.063,-1293.178,-25.492,4.78,-0.48,0.2,0,0.0
-4978.883,2154.687,999.0,999.0,-0.93,0.24,0,0.0
3553.267,-3509.31,999.0,999.0,-1.0,0.2,0,0.0
-4506.321,1442.53,999.0,999.0,-0.88,0.24,0,0.0
1182.811,2793.835,999.0,999.0,-0.6,0.25,0,0.0
-3599.736,-4016.529,999.0,999.0,-1.13,0.24,0,0.0
-2353.875,918.928,999.0,999.0,-0.74,0.25,0,1.0319761347497398e-127
-3271.906,3327.607,999.0,999.0,-0.25,0.23,0,0.0
-3268.199,-4316.625,19.217,5.42,-0.68,0.22,0,0.0
2894.379,4178.199,999.0,999.0,-1.53,0.23,0,0.0
2185.619,-3402.836,999.0,999.0,0.32,0.22,0,0.0
4864.851,-716.086,62.454,5.92,-0.84,0.24,0,4.351309210750538e-305
-3223.803,937.932,999.0,999.0,-1.29,0.29,0,5.253380963427675e-190
2986.733,2107.804,999.0,999.0,-0.34,0.22,0,0.0
-4660.428,-471.356,999.0,999.0,-0.31,0.25,0,9.970525804748519e-266
-3104.315,-4544.631,999.0,999.0,-0.11,0.26,0,0.0
-1137.773,3207.797,999.0,999.0,-0.78,0.28,0,0.0
-4822.978,-348.16,999.0,999.0,-0.94,0.22,0,2.230675519926667e-278
4811.49,-32.456,999.0,999.0,-0.88,0.22,0,1.746643104634313e-254
-3675.842,196.036,999.0,999.0,-1.02,0.2,0,1.6064484436890057e-163
-83.759,3795.464,999.0,999.0,-0.62,0.25,0,0.0
-4023.383,775.23,72.245,4.39,-1.06,0.27,0,1.2108221239830723e-246
2297.989,-3959.381,999.0,999.0,-0.57,0.26,0,0.0
-3367.811,-3856.073,999.0,999.0,-0.26,0.21,0,0.0
2144.622,4298.028,59.729,4.2,-0.97,0.21,0,0.0
1558.602,-2719.803,999.0,999.0,-0.15,0.29,0,0.0
-2746.974,-3464.269,999.0,999.0,-0.47,0.24,0,0.0
213.49,-2374.787,97.181,5.76,-0.85,0.29,0,0.0
4977.95,4761.389,999.0,999.0,-0.84,0.3,0,0.0
3391.544,-289.792,999.0,999.0,0.41,0.23,0,8.485329708181308e-129
-4492.857,-76.911,999.0,999.0,-0.77,0.22,0,2.5968382287312904e-239
4642.787,-1573.424,999.0,999.0,-0.55,0.2,0,0.0
3545.671,336.027,-53.163,4.67,0.08,0.25,0,2.3031390307956735e-152
3376.643,-3368.188,-32.037,4.79,-1.03,0.29,0,0.0
1259.204,4313.741,999.0,999.0,-0.58,0.28,0,0.0
-3309.646,-417.544,999.0,999.0,-0.05,0.23,0,2.8691822072131667e-139
3892.717,4996.005,999.0,999.0,-0.48,0.25,0,0.0
-3113.11,-1248.426,999.0,999.0,-0.96,0.23,0,4.174983466134474e-202
3647.37,2698.559,999.0,999.0,-1.39,0.29,0,0.0
-4459.718,-769.755,999.0,999.0,-1.5,0.25,0,1.6761905617790668e-266
-649.859,4417.708,999.0,999.0,-0.71,0.3,0,0.0
-3301.852,2689.178,999.0,999.0,-0.21,0.27,0,0.0
-258.799,65.93,999.0,999.0,-0.48,0.26,0,0.8042821048636686
759.692,-1651.384,999.0,999.0,-0.53,0.27,0,6.851380838492955e-162
-3789.358,-691.699,999.0,999.0,-0.79,0.22,0,1.593762332956193e-196
2464.2,3231.513,0.122,4.91,-0.96,0.23,0,0.0
2754.658,-4418.266,-69.491,5.46,-0.22,0.29,0,0.0
139.453,-2331.344,999.0,999.0,-0.95,0.26,0,1.25965433795e-313
-2254.264,-4639.188,999.0,999.0,-0.12,0.23,0,0.0
-1644.974,1399.539,999.0,999.0,-1.08,0.3,0,9.886618648787872e-146
4468.443,-4022.882,999.0,999.0,-0.47,0.26,0,0.0
-2968.16,-3288.295,999.0,999.0,-0.94,0.27,0,0.0
1290.366,-1445.45,999.0,999.0,-0.64,0.22,0,4.282839735754745e-132
700.323,163.351,999.0,999.0,-0.44,0.28,0,2.2718208442553953e-05
2970.675,4634.958,999.0,999.0,-0.84,0.27,0,0.0
3482.874,2109.662,999.0,999.0,-0.38,0.25,0,0.0
1870.852,848.542,999.0,999.0,-0.65,0.28,0,1.0511604481862969e-75
-3026.318,-4923.575,999.0,999.0,-0.73,0.26,0,0.0
-1444.986,4281.878,999.0,999.0,-0.55,0.29,0,0.0
-1955.102,-3299.42,999.0,999.0,-0.36,0.22,0,0.0
-2311.269,2884.52,999.0,999.0,-0.37,0.25,0,0.0
-2414.564,-4324.589,999.0,999.0,-0.42,0.29,0,0.0
-668.607,-3514.872,999.0,999.0,-1.04,0.25,0,0.0
-2637.484,2034.612,999.0,999.0,-0.6,0.26,0,0.0
3738.576,4801.238,-87.842,4.1,-0.49,0.21,0,0.0
-673.75,-436.06,999.0,999.0,-0.8,0.24,0,1.2419454225737993e-16
-1694.295,210.141,999.0,999.0,-0.63,0.22,0,2.0313744206555283e-39
-2996.093,-3166.86,999.0,999.0,-0.73,0.22,0,0.0
-1006.127,1785.966,999.0,999.0,-0.1,0.26,0,7.155756885775295e-199
4143.69,1596.469,999.0,999.0,-0.5,0.27,0,0.0
-4464.443,-214.442,999.0,999.0,-0.47,0.28,0,7.565793747615498e-237
2069.013,-2792.402,999.0,999.0,-0.92,0.3,0,0.0
867.135,2670.683,-75.002,6.14,-1.09,0.24,0,0.0
2312.923,4395.005,999.0,999.0,-0.65,0.23,0,0.0
30.517,-476.913,999.0,999.0,-0.22,0.27,0,1.3880585040879126e-12
300.089,924.261,999.0,999.0,-1.13,0.21,0,1.1972282353687501e-51
-554.288,2306.417,999.0,999.0,-0.76,0.27,0,0.0
-2970.748,-2673.515,999.0,999.0,-0.51,0.29,0,0.0
-98.163,2371.711,999.0,999.0,-0.67,0.24,0,0.0
3686.293,-4991.233,4.278,4.09,-0.22,0.21,0,0.0
4955.555,4999.541,-37.34,4.15,-1.08,0.26,0,0.0
1172.448,2034.038,999.0,999.0,-0.92,0.29,0,5.845156982195012e-250
70.353,298.321,-19.587,3.84,-0.65,0.27,0,4.958197976754686e-14
-4473.24,-3040.966,999.0,999.0,-0.84,0.25,0,0.0
-4536.756,-4831.981,999.0,999.0,-0.83,0.28,0,0.0
-4542.09,4350.853,999.0,999.0,-0.23,0.23,0,0.0
-42.953,-1197.841,999.0,999.0,-0.45,0.27,0,3.017311590198392e-82
3044.071,-603.0,999.0,999.0,-0.34,0.24,0,1.8122174315076014e-125
-2583.926,1029.993,-42.799,2.86,-0.63,0.24,0,6.118989645598809e-180
3868.324,3794.779,999.0,999.0,-0.48,0.21,0,0.0
254.868,-86.485,999.0,999.0,-0.6,0.25,0,0.9966361857450834
-2760.377,4758.415,999.0,999.0,-0.54,0.21,0,0.0
-4656.93,-3348.959,119.91,3.85,-0.41,0.28,0,0.0
4232.049,-785.041,999.0,999.0,-0.46,0.27,0,7.390999827552244e-239
-3300.503,4940.824,999.0,999.0,-0.56,0.2,0,0.0
-3519.512,-3634.555,999.0,999.0,-0.66,0.28,0,0.0
-2545.553,-972.674,999.0,999.0,-0.49,0.22,0,1.3922159091124293e-131
-1665.612,-640.219,114.188,4.01,-0.09,0.2,0,1.6249476541330152e-56
-2350.022,-2585.238,999.0,999.0,-0.86,0.2,0,0.0
2215.175,-695.867,999.0,999.0,-0.4,0.23,0,1.3677278166278487e-83
-4554.149,2155.984,999.0,999.0,-0.45,0.29,0,0.0
-585.422,4358.755,999.0,999.0,-0.67,0.24,0,0.0
631.902,-3421.847,999.0,999.0,-0.83,0.3,0,0.0
-270.806,-3165.219,999.0,999.0,-0.76,0.23,0,0.0
814.946,-1583.678,999.0,999.0,0.0,0.24,0,3.5607797939588933e-149
-1291.748,2943.742,999.0,999.0,-0.76,0.27,0,0.0
-3336.754,3047.67,999.0,999.0,-0.64,0.23,0,0.0
4561.881,-1835.648,45.623,5.42,-0.43,0.3,0,0.0
-4018.949,-1657.443,-85.457,4.6,-0.33,0.25,0,0.0
-392.563,3340.669,999.0,999.0,-0.83,0.3,0,0.0
3037.897,-1247.803,177.553,2.31,-0.13,0.23,0,2.7231865966640524e-213
4661.169,-4708.492,999.0,999.0,-0.47,0.23,0,0.0
1425.698,1404.033,999.0,999.0,0.14,0.28,0,9.341976656735727e-130
4219.53,-2972.733,999.0,999.0,-0.47,0.29,0,0.0
-780.296,-4126.917,999.0,999.0,-1.1,0.24,0,0.0
3083.604,1878.822,999.0,999.0,-0.47,0.21,0,1.0938071386909285e-291
-1481.698,185.23,999.0,999.0,-0.54,0.21,0,1.3034418702138284e-30
646.189,-4432.438,999.0,999.0,-1.07,0.25,0,0.0
-2327.274,3588.219,-4.661,4.88,-0.82,0.21,0,0.0
4967.778,-4441.355,999.0,999.0,-0.64,0.29,0,0.0
1968.824,116.196,999.0,999.0,-1.24,0.28,0,2.1982711458403885e-41
-4507.159,620.345,999.0,999.0,-1.07,0.25,0,1.8655267937832737e-266
-4989.888,-4987.94,999.0,999.0,-0.42,0.25,0,0.0
2440.944,4381.047,999.0,999.0,-0.75,0.3,0,0.0
-1340.344,1371.144,999.0,999.0,-0.6,0.21,0,2.960106598349468e-130
-1514.475,2539.299,999.0,999.0,-1.01,0.25,0,0.0
4849.145,-2221.083,999.0,999.0,-0.78,0.27,0,0.0
1012.258,1938.047,999.0,999.0,-0.72,0.28,0,5.727228480754434e-226
749.133,-2314.418,999.0,999.0,-0.38,0.26,0,0.0
-4352.67,3338.781,999.0,999.0,-0.76,0.23,0,0.0
-3492.419,3416.979,999.0,999.0,-0.23,0.25,0,0.0
-2493.398,-1705.706,999.0,999.0,-0.86,0.25,0,5.284998917704508e-229
3558.377,-1363.473,17.403,4.27,-0.97,0.29,0,2.0099833182916284e-292
-4141.203,-470.151,999.0,999.0,-0.68,0.26,0,3.5604715088639866e-213
-3327.989,-2924.198,999.0,999.0,-0.44,0.23,0,0.0
1550.292,-3962.543,999.0,999.0,-0.42,0.28,0,0.0
3221.887,3640.582,999.0,999.0,-0.61,0.25,0,0.0
-118.101,-2254.092,999.0,999.0,-1.05,0.25,0,5.227901188850972e-293
-4807.59,-1021.817,999.0,999.0,0.05,0.21,0,0.0
4372.668,-4705.529,-31.134,4.23,-0.95,0.29,0,0.0
-1819.628,1750.975,999.0,999.0,-0.93,0.27,0,4.491051201174387e-215
-4908.219,-2632.658,-42.613,4.5,0.1,0.26,0,0.0
1361.642,1145.674,999.0,999.0,-0.61,0.21,0,6.241748109683216e-91
1138.77,3699.854,999.0,999.0,-0.31,0.25,0,0.0
2127.425,-4572.398,999.0,999.0,-0.66,0.26,0,0.0
-2663.874,1879.162,999.0,999.0,-0.78,0.24,0,1.284446961590923e-288
-489.159,2887.044,999.0,999.0,-0.7,0.21,0,0.0
-2117.847,-49.219,-26.607,3.27,-0.43,0.22,0,5.596687520634206e-63
3312.862,3374.72,999.0,999.0,-0.36,0.25,0,0.0
-1185.46,-1962.375,999.0,999.0,-0.08,0.29,0,1.4559329207184552e-230
-231.106,1650.472,999.0,999.0,-1.25,0.29,0,4.524202196413252e-164
-3630.308,-3683.87,999.0,999.0,-0.73,0.22,0,0.0
-3377.026,3864.272,999.0,999.0,-0.48,0.27,0,0.0
3151.857,-941.212,999.0,999.0,-0.78,0.28,0,8.525316487439173e-167
-4775.684,-2497.403,999.0,999.0,-0.8,0.22,0,0.0
2554.821,-2977.201,999.0,999.0,-0.76,0.27,0,0.0
4582.496,2475.387,999.0,999.0,-0.28,0.21,0,0.0
-277.125,-3686.069,999.0,999.0,-0.77,0.24,0,0.0
83.086,3893.253,999.0,999.0,-0.44,0.28,0,0.0
88.719,-862.211,999.0,999.0,-0.54,0.29,0,2.3735909411924454e-42
-4046.166,-1473.208,999.0,999.0,-0.55,0.24,0,0.0
2938.849,-319.901,999.0,999.0,-1.04,0.28,0,9.937159435875016e-99
-862.425,477.962,999.0,999.0,-0.73,0.26,0,1.0208826732798022e-24
-4885.809,2221.77,999.0,999.0,-0.87,0.29,0,0.0
-2236.072,-1655.937,999.0,999.0,-1.02,0.28,0,4.7707100985185245e-206
2226.958,-98.416,999.0,999.0,-0.59,0.28,0,1.5849461349533516e-52
-4649.052,2049.512,999.0,999.0,-0.64,0.27,0,0.0
-948.829,-1755.04,999.0,999.0,-0.24,0.2,0,1.3300907175963785e-182
351.794,-1937.36,999.0,999.0,-0.8,0.26,0,3.1065684853026457e-218
587.556,2355.641,999.0,999.0,-0.99,0.25,0,0.0
2138.693,2992.624,999.0,999.0,-0.65,0.2,0,0.0
-3992.273,497.093,999.0,999.0,-0.37,0.21,0,5.230467814730995e-206
847.426,-1649.927,999.0,999.0,0.14,0.29,0,5.07814306078075e-162
-674.885,-3977.983,999.0,999.0,-0.65,0.26,0,0.0
2578.098,2954.093,999.0,999.0,-0.1,0.24,0,0.0
3158.578,-450.274,999.0,999.0,-0.54,0.2,0,1.020263582597876e-120
849.262,-3047.01,999.0,999.0,-1.18,0.24,0,0.0
-44.035,-1202.372,999.0,999.0,-0.22,0.24,0,7.077874512175002e-83
-3620.884,3701.156,999.0,999.0,-0.36,0.29,0,0.0
-2119.256,-1666.595,14.606,2.31,-0.58,0.27,0,2.6832961916194973e-247
4321.964,-2468.548,999.0,999.0,-0.71,0.21,0,0.0
3759.222,-2074.236,-3.539,4.82,-0.62,0.24,0,0.0
-2535.365,-1375.169,-15.813,3.8,-0.65,0.2,0,1.4479016537102844e-208
-1773.908,-2802.071,999.0,999.0,-0.87,0.28,0,0.0
-610.71,2599.506,999.0,999.0,-0.91,0.25,0,0.0
-2624.779,1219.941,-47.021,4.17,-0.5,0.21,0,2.6018492882109084e-216
-4625.098,-1148.668,999.0,999.0,-0.18,0.24,0,0.0
-2095.689,4247.826,999.0,999.0,-0.44,0.27,0,0.0
-4728.253,-4830.464,999.0,999.0,-0.05,0.22,0,0.0
531.644,4620.534,999.0,999.0,-0.88,0.23,0,0.0
-1060.931,3418.528,999.0,999.0,-0.7,0.21,0,0.0
-714.296,3434.908,999.0,999.0,-0.84,0.22,0,0.0
-3184.132,644.703,5.129,5.19,-0.93,0.22,0,3.0904514947646165e-166
-102.182,-4330.899,999.0,999.0,-0.62,0.3,0,0.0
-279.526,717.561,999.0,999.0,-0.39,0.24,0,9.117107155058939e-33
3946.453,216.304,-24.818,4.27,-0.86,0.2,0,2.097891838316832e-179
3645.966,4098.93,999.0,999.0,-0.88,0.22,0,0.0
4627.064,-2628.401,999.0,999.0,-0.65,0.24,0,0.0
-369.589,-447.933,-6.604,4.49,-0.95,0.21,0,1.933655781152854e-21
-2273.951,522.711,999.0,999.0,-0.21,0.25,0,2.885854425256229e-84
2962.964,-2143.782,-42.711,6.1,-0.4,0.29,0,0.0
3671.557,-419.215,-14.619,4.41,-0.87,0.3,0,2.080021555395403e-171
3489.794,4025.589,999.0,999.0,-0.81,0.21,0,0.0
-3698.544,4495.793,-81.407,4.88,-0.98,0.24,0,0.0
-4666.681,1403.672,999.0,999.0,-0.41,0.29,0,0.0
-1677.129,3309.457,-26.83,4.28,-0.03,0.27,0,0.0
3961.275,3470.286,999.0,999.0,-0.62,0.21,0,0.0
4084.84,-4120.152,999.0,999.0,-0.68,0.25,0,0.0
-1849.833,3783.511,999.0,999.0,-0.58,0.3,0,0.0
-4794.765,117.887,0.171,4.07,-0.45,0.26,0,2.89878155165884e-281
2477.895,2186.515,999.0,999.0,-0.55,0.23,0,0.0
3699.672,-111.514,999.0,999.0,-0.61,0.22,0,8.391104683749157e-149
2488.235,2386.029,999.0,999.0,-1.0,0.28,0,0.0
-4910.886,1758.912,20.071,3.93,-0.77,0.25,0,0.0
4836.251,1497.806,999.0,999.0,-0.67,0.26,0,0.0
367.672,2856.973,999.0,999.0,-0.46,0.29,0,0.0
1008.888,3338.194,999.0,999.0,-0.39,0.2,0,0.0
-3454.202,-1232.51,999.0,999.0,-0.88,0.27,0,9.064786237498148e-229
1046.384,-754.538,999.0,999.0,-0.37,0.23,0,6.603032004690457e-42
1363.789,3456.342,999.0,999.0,-0.73,0.28,0,0.0
1957.306,-417.49,999.0,999.0,-0.38,0.2,0,2.251955397871587e-52
-261.676,-1959.636,999.0,999.0,-0.61,0.28,0,1.866980263675994e-222
-1348.195,3175.418,999.0,999.0,-0.68,0.26,0,0.0
-4547.043,2953.066,999.0,999.0,-1.32,0.28,0,0.0
3898.641,856.23,69.062,3.13,-0.39,0.29,0,9.309855894190278e-212
3109.136,2277.002,999.0,999.0,-0.51,0.26,0,0.0
-4390.436,-548.655,999.0,999.0,-0.47,0.22,0,4.418510751193412e-242
-535.286,857.496,-29.277,2.95,-0.7,0.26,0,1.1432428020053159e-69
699.952,4348.097,999.0,999.0,-0.9,0.25,0,0.0
3834.453,1048.099,30.026,2.48,-1.12,0.28,0,3.4525790360555826e-233
2561.059,-2599.147,999.0,999.0,-1.56,0.28,0,0.0
-1437.952,-1415.848,999.0,999.0,-0.72,0.25,0,2.7319933533659282e-133
-603.493,-4365.675,999.0,999.0,-0.24,0.27,0,0.0
4709.641,644.692,999.0,999.0,-0.5,0.2,0,3.1622820543806764e-265
-3490.504,3437.856,999.0,999.0,-0.67,0.27,0,0.0
-1877.001,-367.185,999.0,999.0,-1.26,0.22,0,5.758464090052937e-51
4689.688,-1526.837,999.0,999.0,-0.16,0.26,0,0.0
3436.134,1053.962,999.0,999.0,-0.56,0.22,0,2.1062975961115027e-193
3354.379,-4272.318,999.0,999.0,-0.85,0.26,0,0.0
3244.756,3938.989,999.0,999.0,0.05,0.23,0,0.0
-4084.543,1999.972,-72.92,3.87,-0.33,0.22,0,0.0
-3239.258,-1577.422,999.0,999.0,-1.32,0.25,0,2.299851479924451e-258
-3905.408,-4009.466,999.0,999.0,-0.42,0.28,0,0.0
1322.09,-2534.957,999.0,999.0,-1.28,0.3,0,0.0
-750.346,895.896,999.0,999.0,-0.97,0.29,0,1.9635261661611644e-54
2976.938,-604.303,999.0,999.0,-0.21,0.2,0,3.020214467243057e-121
3246.658,-1328.21,999.0,999.0,-0.06,0.25,0,6.257618343661813e-230
3219.828,-1528.318,54.875,4.59,-0.52,0.23,0,2.2167647069296134e-270
3161.583,-188.732,999.0,999.0,-0.77,0.3,0,3.903986543675377e-109
429.909,-3190.57,999.0,999.0,-1.11,0.22,0,0.0
-2042.293,-756.109,999.0,999.0,-0.66,0.24,0,6.422962694637114e-84
-605.87,-4523.606,999.0,999.0,-0.75,0.29,0,0.0
-4072.139,-4540.192,999.0,999.0,-0.7,0.28,0,0.0
-2355.714,-4811.487,999.0,999.0,-1.24,0.24,0,0.0
-2787.76,-174.364,102.606,3.85,-0.83,0.24,0,2.1937971968193445e-94
1166.185,1397.68,999.0,999.0,-0.19,0.27,0,3.185056708429819e-123
4057.993,346.73,999.0,999.0,-0.55,0.26,0,5.6195938570065255e-186
-912.122,-583.201,999.0,999.0,-0.4,0.28,0,2.917458494353857e-29
-1225.452,-2440.349,999.0,999.0,0.47,0.25,0,0.0
112.478,-4961.167,999.0,999.0,-0.24,0.24,0,0.0
4440.073,3698.322,999.0,999.0,-1.36,0.23,0,0.0
664.814,-826.425,999.0,999.0,-0.6,0.26,0,1.5177926183381855e-41
-461.182,-1675.106,999.0,999.0,-0.71,0.24,0,7.134044082640368e-163
4530.712,-3805.2,999.0,999.0,0.25,0.28,0,0.0
-4477.493,1663.296,999.0,999.0,-0.53,0.26,0,0.0
-3430.963,-3723.229,999.0,999.0,-0.96,0.3,0,0.0
327.624,-1869.751,999.0,999.0,-0.57,0.27,0,5.244076229296733e-203
3951.852,-495.091,999.0,999.0,-0.82,0.22,0,1.9212796717815626e-185
4539.214,1981.436,999.0,999.0,-0.95,0.23,0,0.0
2655.444,520.561,999.0,999.0,-0.56,0.27,0,1.3220773980706446e-91
4843.729,-3948.094,-18.161,4.03,-0.19,0.26,0,0.0
2016.287,1045.985,999.0,999.0,-0.53,0.29,0,1.0172121885693832e-101
-1642.929,4026.866,999.0,999.0,-0.94,0.25,0,0.0
1636.697,-2554.471,999.0,999.0,-0.63,0.21,0,0.0
816.134,-3357.201,999.0,999.0,-0.89,0.27,0,0.0
4383.083,-288.765,999.0,999.0,-0.72,0.28,0,7.75382316546788e-214
4021.133,1164.591,999.0,999.0,-0.57,0.26,0,2.1722651629086395e-258
-1025.622,1715.122,999.0,999.0,-0.76,0.24,0,1.7587296598325027e-184
4122.068,2906.972,10.125,3.52,-1.14,0.24,0,0.0
153.031,3368.831,999.0,999.0,-0.73,0.25,0,0.0
-4503.074,-386.049,999.0,999.0,-0.69,0.27,0,2.441131719841738e-245
-2676.178,2400.34,999.0,999.0,-0.13,0.29,0,0.0
-328.269,-2037.868,999.0,999.0,-0.84,0.22,0,3.070062941829416e-241
-1152.675,-4750.571,999.0,999.0,-0.16,0.24,0,0.0
-2467.017,4787.154,999.0,999.0,-0.59,0.25,0,0.0
-2736.503,-2377.027,999.0,999.0,-0.97,0.28,0,0.0
-3134.671,-4521.776,18.851,4.7,-1.34,0.27,0,0.0
1430.361,1451.267,999.0,999.0,-0.58,0.29,0,1.5702678625819507e-137
4167.148,2283.028,-81.249,5.11,-1.21,0.25,0,0.0
-4394.591,-757.446,999.0,999.0,0.04,0.23,0,8.732978375462759e-259
-4624.788,2951.159,999.0,999.0,-0.16,0.27,0,0.0
-1423.49,3667.735,999.0,999.0,-0.14,0.2,0,0.0
-1117.519,3365.502,999.0,999.0,-0.57,0.26,0,0.0
-3929.972,1624.076,999.0,999.0,-0.97,0.28,0,0.0
-270.959,364.72,10.821,5.46,-0.81,0.29,0,8.172803723460144e-17
-133.554,-1608.53,-47.455,4.12,-0.63,0.21,0,2.768629241283974e-195
-2802.54,4456.585,-10.483,4.2,-1.09,0.22,0,0.0
1455.477,-370.203,999.0,999.0,-0.78,0.23,0,1.8677681514470935e-30
4554.204,2581.725,999.0,999.0,-0.34,0.26,0,0.0
-3037.046,2801.308,999.0,999.0,-0.91,0.27,0,0.0
-450.293,3855.714,999.0,999.0,-1.01,0.27,0,0.0
-3603.814,-3614.959,41.07,5.34,-0.59,0.26,0,0.0
-1487.754,-1437.292,999.0,999.0,-0.4,0.22,0,3.199958964788527e-138
3062.783,2296.251,999.0,999.0,-0.58,0.25,0,0.0
